area,dwell,nBedrms,nLodged,nClosed,nCurr,mean,lq,med,uq,sd,brr,lmean,lsd,slq,suq,area_label,area_code,period
Wellington City,House,2,90,72,2385,589,520,560,640,123,3.6,6.3627,0.1736,516,652,Wellington City,047,2020-10
Wellington City,House,3,162,153,5058,708,620,680,750,171,3.66,6.5388,0.2145,598,799,Wellington City,047,2020-10
Wellington City,House,4,48,45,2115,863,750,890,980,170,3.68,6.7397,0.2064,735,972,Wellington City,047,2020-10
Wellington City,House,5+,21,18,747,1184,813,1000,1355,538,3.61,7.0002,0.383,847,1420,Wellington City,047,2020-10
Wellington City,House,NA,27,39,1272,601,468,620,700,206,3.47,6.3328,0.3927,432,733,Wellington City,047,2020-10
Wellington City,Room,1,42,45,879,269,208,250,308,90,2.85,5.542,0.3263,205,318,Wellington City,047,2020-10
Wellington City,Apartment,1,93,93,2295,432,370,420,480,95,3.55,6.0449,0.2122,366,487,Wellington City,047,2020-09
Wellington City,Apartment,2,72,66,2358,626,550,605,680,154,3.51,6.41,0.2487,514,719,Wellington City,047,2020-09
Wellington City,Apartment,3,18,18,741,760,655,700,800,199,3.23,6.6067,0.2304,634,864,Wellington City,047,2020-09
Wellington City,Apartment,NA,6,3,213,593,450,525,660,194,3.33,6.3462,0.305,464,701,Wellington City,047,2020-09
Wellington City,Boarding House,1,15,15,186,237,200,240,275,47,2.87,5.449,0.2048,203,267,Wellington City,047,2020-09
Wellington City,Flat,1,54,45,2223,375,320,360,400,74,3.46,5.9085,0.1886,324,418,Wellington City,047,2020-09
Wellington City,Flat,2,42,48,2259,486,450,470,525,91,3.5,6.1705,0.1828,423,541,Wellington City,047,2020-09
Wellington City,Flat,3,12,12,798,625,545,585,625,146,2.72,6.4179,0.2036,534,703,Wellington City,047,2020-09
Wellington City,House,1,42,27,681,404,370,425,450,100,3.65,5.954,0.3674,301,494,Wellington City,047,2020-09
Wellington City,House,2,66,54,2367,566,510,550,600,101,3.37,6.3241,0.1726,497,627,Wellington City,047,2020-09
Wellington City,House,3,114,90,5049,694,610,680,755,132,3.36,6.5261,0.1802,605,771,Wellington City,047,2020-09
Wellington City,House,4,54,36,2109,846,680,800,960,232,3.84,6.6972,0.3198,653,1005,Wellington City,047,2020-09
Wellington City,House,5+,12,9,744,1005,913,990,1113,157,3.55,6.9014,0.1586,893,1106,Wellington City,047,2020-09
Wellington City,House,NA,33,39,1281,661,500,630,725,255,3.52,6.4326,0.3497,491,787,Wellington City,047,2020-09
Wellington City,Room,1,54,30,882,309,215,295,350,134,2.72,5.6564,0.3843,221,371,Wellington City,047,2020-09
Wellington City,Apartment,1,117,90,2298,417,350,400,480,92,3.47,6.0091,0.2153,352,471,Wellington City,047,2020-08
Wellington City,Apartment,2,87,78,2352,635,545,600,700,144,3.49,6.4318,0.2041,541,713,Wellington City,047,2020-08
Wellington City,Apartment,3,12,12,741,757,648,810,850,269,3.78,6.5468,0.48,504,963,Wellington City,047,2020-08
Wellington City,Apartment,4,6,3,291,869,794,888,944,120,3.87,6.7593,0.1419,783,949,Wellington City,047,2020-08
Wellington City,Boarding House,1,18,15,186,230,215,238,248,28,2.8,5.4304,0.1304,209,249,Wellington City,047,2020-08
Wellington City,Flat,1,72,75,2211,377,320,373,405,66,3.42,5.9195,0.1666,333,416,Wellington City,047,2020-08
Wellington City,Flat,2,57,57,2265,488,450,500,520,86,3.37,6.1671,0.2543,402,566,Wellington City,047,2020-08
Wellington City,Flat,3,6,18,801,580,521,588,658,87,3.53,6.3535,0.1527,518,637,Wellington City,047,2020-08
Wellington City,Flat,NA,6,3,234,464,360,375,560,175,3.27,6.0862,0.3606,345,561,Wellington City,047,2020-08
Wellington City,House,1,33,21,666,417,355,400,480,108,3.61,5.9986,0.2755,335,485,Wellington City,047,2020-08
Wellington City,House,2,75,72,2355,568,500,550,603,110,3.42,6.322,0.2115,483,642,Wellington City,047,2020-08
Wellington City,House,3,138,93,5025,679,600,660,748,141,3.48,6.4988,0.2167,574,769,Wellington City,047,2020-08
Wellington City,House,4,51,36,2088,799,700,800,920,202,3.34,6.6403,0.3296,613,956,Wellington City,047,2020-08
Wellington City,House,5+,12,9,741,975,838,995,1100,183,3.44,6.8657,0.1896,844,1090,Wellington City,047,2020-08
Wellington City,House,NA,30,33,1290,537,378,500,600,233,3.57,6.1949,0.4406,364,660,Wellington City,047,2020-08
Wellington City,Room,1,60,60,858,269,200,250,315,86,2.91,5.5492,0.2991,210,314,Wellington City,047,2020-08
Auckland,Apartment,1,312,282,9078,496,420,480,550,151,3.79,6.1552,0.3962,361,616,Auckland,076,2025-06
Auckland,Apartment,2,324,294,10095,615,530,595,680,181,3.82,6.3401,0.7115,351,916,Auckland,076,2025-06
Auckland,Apartment,3,72,54,1914,721,600,730,878,258,3.76,6.4919,0.4829,476,914,Auckland,076,2025-06
Auckland,Apartment,4,15,12,246,395,245,260,436,254,3.29,5.8302,0.526,239,485,Auckland,076,2025-06
Auckland,Apartment,NA,48,30,1353,486,389,430,612,156,3.97,6.1268,0.3803,354,592,Auckland,076,2025-06
Auckland,Boarding House,1,24,39,675,438,380,390,500,153,3.42,6.038,0.2837,346,507,Auckland,076,2025-06
Auckland,Boarding House,NA,15,12,165,351,281,320,386,126,3.06,5.8054,0.3427,264,418,Auckland,076,2025-06
Auckland,Flat,1,120,96,5154,452,390,445,500,110,3.69,6.0767,0.2967,357,532,Auckland,076,2025-06
Auckland,Flat,2,225,192,9654,565,520,560,605,104,3.8,6.3178,0.2015,484,635,Auckland,076,2025-06
Auckland,Flat,3,33,21,1530,661,570,600,750,324,3.59,6.3998,0.4538,443,817,Auckland,076,2025-06
Auckland,Flat,4,6,3,276,774,700,730,850,95,3.36,6.6457,0.1205,709,835,Auckland,076,2025-06
Auckland,House,1,126,123,4050,520,450,510,580,134,3.84,6.2153,0.3,409,613,Auckland,076,2025-06
Auckland,House,2,561,534,20610,616,550,600,665,142,3.78,6.3843,0.3313,474,741,Auckland,076,2025-06
Auckland,House,3,999,1032,45861,726,650,700,760,188,4.12,6.5622,0.2251,608,824,Auckland,076,2025-06
Auckland,House,4,489,501,21840,893,750,845,950,349,3.75,6.7454,0.3007,694,1041,Auckland,076,2025-06
Auckland,House,5,39,3,297,971,825,950,1073,492,3.96,6.7532,0.5387,596,1232,Auckland,076,2025-06
Auckland,House,5+,108,153,6714,1093,890,1015,1200,419,3.71,6.9417,0.329,829,1292,Auckland,076,2025-06
Auckland,House,NA,1095,420,20487,695,570,660,785,363,3.91,6.4832,0.3451,518,825,Auckland,076,2025-06
Auckland,Room,1,27,66,2100,387,243,360,420,213,3.76,5.8457,0.4695,252,475,Auckland,076,2025-06
Auckland,Room,NA,42,24,450,362,295,380,431,95,3.04,5.8538,0.284,288,422,Auckland,076,2025-06
Auckland,Apartment,1,294,351,9045,470,400,450,550,147,3.82,6.0905,0.443,328,595,Auckland,076,2025-05
Auckland,Apartment,2,348,357,10068,634,535,600,695,241,3.74,6.4007,0.3208,485,748,Auckland,076,2025-05
Auckland,Apartment,3,63,60,1896,643,350,650,790,318,3.51,6.3336,0.5427,391,812,Auckland,076,2025-05
Auckland,Apartment,4,12,12,243,520,215,275,915,420,3.37,5.9585,0.7966,226,662,Auckland,076,2025-05
Auckland,Apartment,NA,39,51,1335,591,430,565,650,214,3.82,6.324,0.339,444,701,Auckland,076,2025-05
Auckland,Boarding House,1,27,48,690,436,390,428,500,91,3.37,6.0561,0.2146,369,493,Auckland,076,2025-05
Auckland,Boarding House,NA,15,24,159,344,310,320,345,110,3.81,5.7988,0.2985,270,403,Auckland,076,2025-05
Auckland,Flat,1,144,126,5130,500,400,450,500,444,3.38,6.1068,0.413,340,593,Auckland,076,2025-05
Auckland,Flat,2,264,240,9621,570,520,570,620,193,3.73,6.2488,0.7983,302,886,Auckland,076,2025-05
Auckland,Flat,3,33,27,1518,662,583,650,711,151,3.89,6.4672,0.2562,542,765,Auckland,076,2025-05
Auckland,Flat,4,9,6,273,823,775,825,870,95,4.0,6.7064,0.117,756,885,Auckland,076,2025-05
Auckland,Flat,NA,6,15,600,421,300,470,550,234,3.71,5.842,0.8107,199,595,Auckland,076,2025-05
Auckland,House,1,147,165,4050,535,450,520,623,132,3.84,6.2515,0.2474,439,613,Auckland,076,2025-05
Auckland,House,2,531,651,20583,606,550,600,650,162,3.83,6.3666,0.345,461,735,Auckland,076,2025-05
Auckland,House,3,1116,1224,45894,722,650,695,760,211,3.82,6.5535,0.234,599,822,Auckland,076,2025-05
Auckland,House,4,519,582,21852,866,750,830,900,281,3.81,6.719,0.3405,658,1042,Auckland,076,2025-05
Auckland,House,5,36,6,261,884,765,920,1070,332,3.91,6.6835,0.5133,565,1130,Auckland,076,2025-05
Auckland,House,5+,114,180,6762,1043,885,980,1175,379,3.79,6.8872,0.371,763,1258,Auckland,076,2025-05
Auckland,House,NA,1098,510,19812,697,580,670,790,265,3.96,6.4801,0.3869,502,846,Auckland,076,2025-05
Auckland,Room,1,30,102,2142,347,241,340,418,136,3.61,5.7874,0.3505,257,413,Auckland,076,2025-05
Auckland,Room,NA,48,33,432,361,280,335,400,124,3.11,5.842,0.2989,282,421,Auckland,076,2025-05
Auckland,Apartment,1,306,285,9111,489,420,475,550,117,3.79,6.1457,0.4382,347,627,Auckland,076,2025-04
Auckland,Apartment,2,348,342,10077,618,540,600,675,180,3.77,6.3801,0.3259,474,735,Auckland,076,2025-04
Auckland,Apartment,3,57,51,1890,671,525,650,820,309,3.44,6.4009,0.4914,432,839,Auckland,076,2025-04
Auckland,Apartment,NA,51,54,1350,508,389,460,598,184,3.87,6.17,0.3664,373,612,Auckland,076,2025-04
Auckland,Boarding House,1,21,57,711,416,315,425,500,104,3.29,5.9998,0.259,339,480,Auckland,076,2025-04
Auckland,Boarding House,NA,18,9,168,391,340,375,413,146,3.45,5.9017,0.3882,281,475,Auckland,076,2025-04
Auckland,Flat,1,138,93,5115,440,395,433,486,110,3.61,6.0547,0.2677,356,510,Auckland,076,2025-04
Auckland,Flat,2,276,168,9597,562,515,565,619,103,3.75,6.3063,0.2571,461,652,Auckland,076,2025-04
Auckland,Flat,3,54,27,1512,673,580,685,784,187,3.91,6.4565,0.3892,490,828,Auckland,076,2025-04
Auckland,Flat,4,9,12,273,949,585,800,905,771,2.67,6.6227,0.7239,461,1225,Auckland,076,2025-04
Auckland,Flat,NA,9,9,612,420,338,385,470,205,3.74,5.9075,0.6078,244,554,Auckland,076,2025-04
Auckland,House,1,129,117,4071,544,450,520,598,126,3.86,6.2748,0.2176,459,615,Auckland,076,2025-04
Auckland,House,2,504,582,20706,614,550,600,650,166,3.78,6.3825,0.2988,483,723,Auckland,076,2025-04
Auckland,House,3,1089,1110,46005,722,650,700,770,183,3.82,6.5509,0.2709,583,840,Auckland,076,2025-04
Auckland,House,4,501,507,21921,869,765,830,941,227,3.85,6.7213,0.4099,629,1094,Auckland,076,2025-04
Auckland,House,5,51,3,231,889,760,895,1000,502,3.9,6.6423,0.5885,516,1141,Auckland,076,2025-04
Auckland,House,5+,111,153,6825,1067,880,1000,1250,316,3.86,6.9225,0.3414,806,1278,Auckland,076,2025-04
Auckland,House,NA,1053,444,19230,774,595,690,800,1535,3.68,6.5103,0.4074,511,885,Auckland,076,2025-04
Auckland,Room,1,24,93,2217,391,230,370,420,260,3.99,5.8082,0.5636,228,487,Auckland,076,2025-04
Auckland,Room,NA,51,12,417,353,275,330,415,107,2.92,5.8246,0.2911,278,412,Auckland,076,2025-04
Auckland,Apartment,1,450,414,9090,498,420,480,574,150,3.78,6.1668,0.3161,385,590,Auckland,076,2025-03
Auckland,Apartment,2,423,432,10071,606,520,590,660,195,3.8,6.3581,0.3466,457,729,Auckland,076,2025-03
Auckland,Apartment,3,81,63,1890,688,370,680,798,375,3.75,6.3976,0.5375,418,863,Auckland,076,2025-03
Auckland,Apartment,4,6,6,246,800,208,273,728,1109,3.66,6.0813,1.0985,209,918,Auckland,076,2025-03
Auckland,Apartment,NA,57,51,1350,524,389,500,650,160,3.76,6.2173,0.303,409,615,Auckland,076,2025-03
Auckland,Boarding House,1,36,66,750,429,295,390,500,202,2.9,5.9955,0.3386,320,505,Auckland,076,2025-03
Auckland,Boarding House,NA,24,6,165,326,260,320,370,104,3.29,5.7408,0.3119,252,384,Auckland,076,2025-03
Auckland,Flat,1,204,126,5073,459,400,450,500,130,3.72,6.0869,0.3125,356,543,Auckland,076,2025-03
Auckland,Flat,2,285,213,9489,567,520,560,600,154,3.77,6.3107,0.2527,464,653,Auckland,076,2025-03
Auckland,Flat,3,48,21,1482,685,579,650,705,470,3.53,6.4196,0.464,449,839,Auckland,076,2025-03
Auckland,Flat,NA,9,15,615,297,130,330,390,198,3.76,5.4503,0.7927,136,397,Auckland,076,2025-03
Auckland,House,1,153,180,4059,541,450,513,631,143,3.87,6.2583,0.2674,436,626,Auckland,076,2025-03
Auckland,House,2,606,660,20784,620,550,600,650,165,3.77,6.3962,0.2734,499,721,Auckland,076,2025-03
Auckland,House,3,1281,1308,46023,721,650,699,770,186,3.83,6.5483,0.2932,573,851,Auckland,076,2025-03
Auckland,House,4,597,648,21930,899,770,850,950,310,3.81,6.7579,0.2893,708,1046,Auckland,076,2025-03
Auckland,House,5,39,3,186,967,740,980,1255,409,3.93,6.7536,0.5537,590,1245,Auckland,076,2025-03
Auckland,House,5+,165,198,6870,1081,900,1000,1150,425,3.75,6.9397,0.2894,849,1255,Auckland,076,2025-03
Auckland,House,NA,1164,504,18627,749,570,680,800,1191,3.77,6.4909,0.4145,498,872,Auckland,076,2025-03
Auckland,Room,1,42,114,2286,326,220,260,353,163,3.59,5.6951,0.4082,226,392,Auckland,076,2025-03
Auckland,Room,NA,69,12,375,357,278,380,413,90,3.05,5.8455,0.2653,289,413,Auckland,076,2025-03
Auckland,Apartment,1,522,426,9057,490,400,460,550,149,3.8,6.1549,0.287,388,572,Auckland,076,2025-02
Auckland,Apartment,2,567,516,10083,621,530,600,680,172,3.9,6.3944,0.2824,495,724,Auckland,076,2025-02
Auckland,Apartment,3,90,84,1872,684,566,728,840,311,3.64,6.4037,0.5506,417,876,Auckland,076,2025-02
Auckland,Apartment,4,21,9,243,492,275,275,700,412,2.8,5.9749,0.618,259,597,Auckland,076,2025-02
Auckland,Apartment,5,9,0,12,352,285,310,365,122,2.7,5.8223,0.2839,279,409,Auckland,076,2025-02
Auckland,Apartment,NA,87,60,1344,517,370,450,620,190,4.03,6.1935,0.3165,395,606,Auckland,076,2025-02
Auckland,Boarding House,1,36,69,780,390,295,390,500,99,3.18,5.9359,0.2484,320,447,Auckland,076,2025-02
Auckland,Boarding House,NA,36,6,144,302,240,290,370,92,3.34,5.658,0.335,229,359,Auckland,076,2025-02
Auckland,Flat,1,162,135,4995,449,395,450,483,130,3.74,6.0573,0.3556,336,543,Auckland,076,2025-02
Auckland,Flat,2,315,246,9417,570,519,570,616,115,3.84,6.3081,0.4191,414,728,Auckland,076,2025-02
Auckland,Flat,3,57,33,1458,675,600,690,750,198,3.71,6.4625,0.3553,504,814,Auckland,076,2025-02
Auckland,Flat,4,12,9,279,839,543,940,1075,426,3.85,6.5469,0.7178,430,1131,Auckland,076,2025-02
Auckland,House,1,129,174,4083,536,440,520,580,218,3.7,6.2337,0.2993,416,624,Auckland,076,2025-02
Auckland,House,2,639,663,20841,617,550,600,650,196,3.77,6.3769,0.3394,468,739,Auckland,076,2025-02
Auckland,House,3,1248,1359,46050,727,650,700,770,258,3.79,6.5431,0.3527,547,881,Auckland,076,2025-02
Auckland,House,4,639,666,21981,909,775,850,975,328,3.81,6.7587,0.4088,654,1135,Auckland,076,2025-02
Auckland,House,5,48,0,150,881,559,898,1195,492,3.69,6.5832,0.6975,452,1157,Auckland,076,2025-02
Auckland,House,5+,132,240,6903,1074,928,1080,1235,307,3.79,6.9239,0.3825,785,1315,Auckland,076,2025-02
Auckland,House,NA,1185,480,17967,759,580,680,795,2097,3.67,6.4975,0.36,520,846,Auckland,076,2025-02
Auckland,Room,1,54,138,2355,321,235,260,400,144,3.42,5.699,0.3597,234,381,Auckland,076,2025-02
Auckland,Room,NA,63,12,318,380,275,380,418,204,2.74,5.8473,0.4247,260,461,Auckland,076,2025-02
Auckland,Apartment,1,408,378,8961,498,400,460,560,216,3.67,6.1454,0.3569,367,594,Auckland,076,2025-01
Auckland,Apartment,2,402,402,10032,606,520,590,670,144,98.56,6.3781,0.2469,498,696,Auckland,076,2025-01
Auckland,Apartment,3,72,60,1869,800,630,750,850,370,3.7,6.5837,0.4643,529,989,Auckland,076,2025-01
Auckland,Apartment,4,21,3,231,574,258,450,778,374,3.43,6.1535,0.6465,304,727,Auckland,076,2025-01
Auckland,Apartment,NA,75,54,1320,587,400,525,650,471,3.61,6.2618,0.4193,395,695,Auckland,076,2025-01
Auckland,Boarding House,1,21,117,813,457,390,450,550,115,3.15,6.0923,0.269,369,530,Auckland,076,2025-01
Auckland,Boarding House,NA,18,6,111,381,285,365,450,176,2.91,5.8548,0.4312,261,467,Auckland,076,2025-01
Auckland,Flat,1,132,120,4965,457,396,445,500,168,3.69,6.0593,0.3981,327,560,Auckland,076,2025-01
Auckland,Flat,2,216,177,9348,580,510,550,610,164,3.79,6.3365,0.2294,484,659,Auckland,076,2025-01
Auckland,Flat,3,27,33,1434,683,605,665,750,173,3.81,6.4945,0.2665,553,792,Auckland,076,2025-01
Auckland,Flat,4,6,3,273,706,600,800,858,278,3.51,6.463,0.5146,453,907,Auckland,076,2025-01
Auckland,Flat,NA,9,15,630,516,436,510,590,115,3.89,6.2277,0.2251,435,590,Auckland,076,2025-01
Auckland,House,1,132,126,4128,525,435,510,595,151,3.84,6.2223,0.2886,415,612,Auckland,076,2025-01
Auckland,House,2,489,546,20868,617,550,600,650,157,3.76,6.398,0.2406,511,706,Auckland,076,2025-01
Auckland,House,3,1113,1074,46167,732,650,700,780,315,3.78,6.5473,0.3295,558,871,Auckland,076,2025-01
Auckland,House,4,543,537,22008,936,780,850,995,376,3.77,6.7791,0.3808,680,1137,Auckland,076,2025-01
Auckland,House,5,33,3,102,798,470,850,1000,393,3.95,6.5353,0.5981,460,1031,Auckland,076,2025-01
Auckland,House,5+,144,180,7014,1106,900,1050,1275,443,3.75,6.9305,0.4266,767,1364,Auckland,076,2025-01
Auckland,House,NA,1083,396,17262,703,580,680,795,231,3.97,6.5052,0.3201,539,830,Auckland,076,2025-01
Auckland,Room,1,42,153,2439,346,210,250,410,186,3.76,5.7375,0.4461,230,419,Auckland,076,2025-01
Auckland,Room,NA,54,9,270,380,278,400,428,110,3.25,5.8986,0.2945,299,445,Auckland,076,2025-01
Auckland,Apartment,1,297,318,8928,504,400,465,550,243,3.78,6.1495,0.3924,360,610,Auckland,076,2024-12
Auckland,Apartment,2,333,375,10035,611,520,590,680,152,3.85,6.3814,0.2765,490,712,Auckland,076,2024-12
Auckland,Apartment,3,72,66,1854,781,640,750,840,326,4.63,6.5864,0.3998,554,950,Auckland,076,2024-12
Auckland,Apartment,4,6,12,219,687,290,580,890,471,3.51,6.337,0.706,351,910,Auckland,076,2024-12
Auckland,Apartment,NA,57,54,1296,516,418,490,601,167,3.84,6.1921,0.3437,388,616,Auckland,076,2024-12
Auckland,Boarding House,1,39,114,912,450,390,475,500,88,3.1,6.0887,0.2093,383,508,Auckland,076,2024-12
Auckland,Boarding House,NA,15,9,102,334,240,300,438,143,3.3,5.7216,0.4505,225,414,Auckland,076,2024-12
Auckland,Flat,1,126,105,4956,432,400,435,490,116,3.56,6.0085,0.4075,309,536,Auckland,076,2024-12
Auckland,Flat,2,249,210,9306,551,503,550,600,110,3.95,6.2809,0.2919,439,651,Auckland,076,2024-12
Auckland,Flat,3,39,33,1437,634,610,645,690,165,3.76,6.3989,0.3868,463,780,Auckland,076,2024-12
Auckland,Flat,NA,6,9,639,579,330,405,653,381,3.81,6.2171,0.5565,344,730,Auckland,076,2024-12
Auckland,House,1,117,165,4125,521,430,490,580,206,3.74,6.2066,0.2961,406,606,Auckland,076,2024-12
Auckland,House,2,576,606,20922,594,550,590,640,126,3.8,6.3574,0.2892,475,701,Auckland,076,2024-12
Auckland,House,3,1107,1167,46125,710,650,695,750,147,3.88,6.5432,0.2334,593,813,Auckland,076,2024-12
Auckland,House,4,567,555,21999,879,760,840,925,284,3.83,6.7438,0.263,711,1014,Auckland,076,2024-12
Auckland,House,5,36,0,72,1023,853,965,1188,394,3.61,6.8472,0.4504,695,1275,Auckland,076,2024-12
Auckland,House,5+,168,177,7047,1129,890,1000,1300,579,3.73,6.9234,0.4818,734,1406,Auckland,076,2024-12
Auckland,House,NA,903,444,16578,715,580,690,800,339,3.9,6.5034,0.3747,518,859,Auckland,076,2024-12
Auckland,Room,1,33,162,2547,375,233,280,410,267,3.66,5.7872,0.4779,236,450,Auckland,076,2024-12
Auckland,Room,NA,42,9,222,358,254,335,450,110,3.15,5.8316,0.3181,275,422,Auckland,076,2024-12
Auckland,Apartment,1,381,396,8946,483,400,470,560,124,3.84,6.1401,0.3117,376,573,Auckland,076,2024-11
Auckland,Apartment,2,423,372,10077,627,530,595,690,211,3.85,6.3979,0.2971,492,734,Auckland,076,2024-11
Auckland,Apartment,3,63,72,1851,756,610,710,865,345,3.84,6.5248,0.4889,490,948,Auckland,076,2024-11
Auckland,Apartment,4,6,9,225,489,245,478,721,303,3.63,6.0219,0.6947,258,659,Auckland,076,2024-11
Auckland,Apartment,NA,60,78,1296,531,395,479,620,254,3.7,6.191,0.4191,368,648,Auckland,076,2024-11
Auckland,Boarding House,1,99,123,987,369,295,370,424,90,3.33,5.8808,0.2431,304,422,Auckland,076,2024-11
Auckland,Boarding House,5+,9,3,15,389,390,390,390,28,4.0,5.961,0.0726,369,407,Auckland,076,2024-11
Auckland,Boarding House,NA,12,15,96,399,306,385,440,119,3.08,5.9485,0.2949,314,468,Auckland,076,2024-11
Auckland,Flat,1,120,135,4932,434,400,450,485,97,3.63,6.0402,0.2842,347,509,Auckland,076,2024-11
Auckland,Flat,2,159,222,9267,554,503,560,600,103,3.81,6.2895,0.289,443,655,Auckland,076,2024-11
Auckland,Flat,3,30,33,1434,635,568,620,750,167,3.86,6.4036,0.3684,471,774,Auckland,076,2024-11
